Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,UnmetDemand,Capital,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,12,necessity,0.0,1311.2,9.699577064699998,0.0,0.8840350438232767,101.0,0.0,,,13112.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,1790.9,5.503063066071105,0.0,0.7813496908171467,114.0,0.0,,,17909.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,1225.7,8.179262647838474,0.0,0.7619312087884248,34.0,0.0,,,12257.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,1408.8000000000002,6.540806635886124,0.0,0.8151436381664595,50.0,0.0,,,14088.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,1539.9,5.835416435010826,0.0,0.7135859684393834,30.0,0.0,,,15399.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,1341.1000000000001,10.071046677321233,0.0,0.7727010769759732,65.0,0.0,,,13411.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,1304.8000000000002,6.078500622793811,0.0,0.7596191817191991,68.0,0.0,,,13048.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,1650.5,7.089389603782413,0.0,0.9224019215030861,34.0,0.0,,,16505.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,1592.1000000000001,9.578218594544703,0.0,0.7762994102596904,74.0,0.0,,,15921.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,1720.0,9.414679030713781,0.0,0.832645321924268,97.0,0.0,,,17200.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,1418.8000000000002,7.936267834047069,0.0,0.9589681191086187,45.0,0.0,,,14188.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,1624.9,6.970093416951038,0.0,0.9171262180124647,42.0,0.0,,,16249.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,1714.6000000000001,9.24950584224502,0.0,0.8615901646021249,102.0,0.0,,,17146.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,25,necessity,0.0,1470.7,6.393068683656643,0.0,0.9258708862088878,37.0,0.0,,,14707.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,26,necessity,0.0,1795.7,6.245514577723233,0.0,0.7389023732514217,114.0,0.0,,,17957.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,27,necessity,0.0,1487.2,9.698571212637816,0.0,0.9753467922138717,108.0,0.0,,,14872.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,28,necessity,0.0,1437.6000000000001,5.780104491479233,0.0,0.8331820169516684,113.0,0.0,,,14376.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,29,necessity,0.0,1317.8000000000002,8.558593981595072,0.0,0.9897495526904703,99.0,0.0,,,13178.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,30,necessity,0.0,1458.9,8.421830511481668,0.0,0.9919814268686559,113.0,0.0,,,14589.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,31,necessity,0.0,1209.0,6.204434031086694,0.0,0.7861391601142583,46.0,0.0,,,12090.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,32,necessity,0.0,1534.8000000000002,10.03849370233228,0.0,0.796470546294687,35.0,0.0,,,15348.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,33,necessity,0.0,1405.0,10.55628854656997,0.0,0.8751293256682442,38.0,0.0,,,14050.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,34,necessity,0.0,1925.6000000000001,11.27004812915568,0.0,0.8868433003803575,40.0,0.0,,,19256.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,35,necessity,0.0,1687.0,12.720499822438974,0.0,0.7937682252069459,42.0,0.0,,,16870.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,36,necessity,0.0,1710.4,13.124413042236274,0.0,0.862333195693118,27.0,0.0,,,17104.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,37,necessity,0.0,1996.1000000000001,9.105217557298605,0.0,0.8879334334769342,23.0,0.0,,,19961.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,38,necessity,0.0,1227.5,9.987476029009956,0.0,0.8694732350762697,15.0,0.0,,,12275.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,39,necessity,0.0,1712.0,11.900258111441364,0.0,0.6945309761305405,24.0,0.0,,,17120.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,40,necessity,0.0,2082.9,8.754641590012177,0.0,0.8463743080639196,16.0,0.0,,,20829.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,41,necessity,0.0,1443.3000000000002,8.648852755684914,0.0,0.8642684300241119,28.0,0.0,,,14433.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,42,necessity,0.0,1451.9,8.731795606514776,0.0,0.6272309147522224,47.0,0.0,,,14519.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,43,necessity,0.0,1578.8000000000002,6.430412574607038,0.0,0.8098083612820755,19.0,0.0,,,15788.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,44,necessity,0.0,1680.6000000000001,13.453087517176227,0.0,0.7211266034884936,37.0,0.0,,,16806.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,45,necessity,0.0,1404.9,11.974909753245285,0.0,0.7415413148162665,27.0,0.0,,,14049.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,46,necessity,0.0,920.0,8.02580879357881,0.0,0.7436020184843068,47.0,0.0,,,9200.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,47,necessity,0.0,918.0,9.66173731191776,0.0,0.6474343885229552,48.0,0.0,,,9180.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,48,necessity,0.0,1595.5,6.216319612723725,0.0,0.6881022522550757,48.0,0.0,,,15955.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,49,necessity,0.0,1235.7,6.694702419067539,0.0,0.8264603791862912,40.0,0.0,,,12357.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,50,necessity,0.0,1846.7,8.83532422956548,0.0,0.7537739693076349,48.0,0.0,,,18467.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,51,necessity,0.0,1120.4,7.673575372741955,0.0,0.8300921907178115,37.0,0.0,,,11204.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,52,necessity,0.0,1874.0,7.178596064857417,0.0,0.7653457774863696,41.0,0.0,,,18740.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,53,necessity,0.0,1662.4,13.883911753822872,0.0,0.8139399770897586,24.0,0.0,,,16624.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,54,necessity,0.0,1317.3000000000002,6.395844490995203,0.0,0.7475445290428022,46.0,0.0,,,13173.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,55,necessity,0.0,1859.7,12.386151492951974,0.0,0.8448978159972563,44.0,0.0,,,18597.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,56,necessity,0.0,1321.5,8.989245905133252,0.0,0.7377265497976281,35.0,0.0,,,13215.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,57,necessity,0.0,1341.0,9.448682435223,0.0,0.8877137175275753,37.0,0.0,,,13410.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,58,necessity,0.0,2090.1,12.02181737908051,0.0,0.7752772897176554,32.0,0.0,,,20901.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,59,necessity,0.0,1070.8,10.347777644930009,0.0,0.8933251521890139,18.0,0.0,,,10708.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,60,necessity,0.0,945.3000000000001,11.104385284902857,0.0,0.6920550506780694,32.0,0.0,,,9453.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,61,necessity,0.0,1910.6000000000001,7.589673246813326,0.0,0.6262693972675956,17.0,0.0,,,19106.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,62,luxury,0.0,119.0,1140.415826081544,0.0,0.8768311048531279,74.0,0.0,,,1190.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,63,luxury,0.0,191.3,881.528365340017,0.0,0.5392317460067562,77.0,0.0,,,1913.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,64,luxury,0.0,121.4,824.7422167852161,0.0,0.6820238353868704,34.0,0.0,,,1214.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,65,luxury,0.0,140.70000000000002,436.03099935984284,0.0,0.525285419725469,80.0,0.0,,,1407.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,66,luxury,0.0,99.2,999.3680317847583,0.0,0.5528406482948259,49.0,0.0,,,992.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,67,luxury,0.0,121.2,425.14809856421635,0.0,0.8476915231041791,65.0,0.0,,,1212.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,68,luxury,0.0,185.3,971.5269764929582,0.0,0.6501151761185331,65.0,0.0,,,1853.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,69,luxury,0.0,172.8,448.0900510101487,0.0,0.5465379440185197,71.0,0.0,,,1728.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,70,luxury,0.0,185.0,1099.381999836146,0.0,0.5505582540144892,35.0,0.0,,,1850.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,71,luxury,0.0,98.5,1017.5786329024257,0.0,0.6329329012552766,72.0,0.0,,,985.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,72,luxury,0.0,148.5,545.4357928369736,0.0,0.6669895093786583,26.0,0.0,,,1485.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,73,luxury,0.0,60.0,303.51607012099146,0.0,0.6337798938718573,5.0,0.0,,,600.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,74,luxury,0.0,71.8,553.6373768144774,0.0,0.6064343177750042,14.0,0.0,,,718.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,75,luxury,0.0,120.2,350.7769001019364,0.0,0.5002879911747662,21.0,0.0,,,1202.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,76,luxury,0.0,147.6,403.8740970885351,0.0,0.4036453299544989,9.0,0.0,,,1476.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,77,luxury,0.0,70.2,387.19995725526235,0.0,0.8851894064476995,34.0,0.0,,,702.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,78,luxury,0.0,88.30000000000001,513.2813282320076,0.0,0.7693886530166747,14.0,0.0,,,883.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,79,luxury,0.0,104.2,397.1832661294172,0.0,0.749313411453747,8.0,0.0,,,1042.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,80,luxury,0.0,106.0,554.3914087290925,0.0,0.8310948017509263,29.0,0.0,,,1060.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,81,luxury,0.0,86.4,448.7138174861056,0.0,0.8126918285501392,34.0,0.0,,,864.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,82,luxury,0.0,79.30000000000001,764.4000692042734,0.0,0.8198215697786478,8.0,0.0,,,793.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,83,luxury,0.0,66.60000000000001,852.3725282382205,0.0,0.695035395694924,23.0,0.0,,,666.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,84,luxury,0.0,61.1,631.9675373860962,0.0,0.7118531990751112,12.0,0.0,,,611.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,85,luxury,0.0,53.1,757.2334316826165,0.0,0.6152519783378574,6.0,0.0,,,531.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
1,86,luxury,0.0,64.2,850.2332102381802,0.0,0.6995669382325889,16.0,0.0,,,642.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,0,
2,2,necessity,-4701525.646951183,11154.1,6.938975704953441,0.0,0.7638904521048683,66.0,16645.0,,,12911.0,0.0,4701525.646951183,1.5,9863.0,0.0,-4701525.646951183,,,,,,,,,,,,0,
2,3,necessity,-5007191.832072327,9719.6,4.533878866026823,0.0,0.7089079049894026,75.0,60775.0,,,12016.0,0.0,5007191.832072327,1.5,8518.0,0.0,-5007191.832072327,,,,,,,,,,,,0,
2,4,necessity,-3120817.6176665523,15902.2,7.0288979307073,0.0,0.8475609149263954,50.0,16432.0,,,16782.0,0.0,3120817.6176665523,1.5,14224.0,0.0,-3120817.6176665523,,,,,,,,,,,,0,
2,5,necessity,-8658543.885414999,14517.8,6.0996894313344265,0.0,0.9676473940952907,121.0,37868.0,,,13598.0,0.0,8658543.885414999,1.5,13158.0,0.0,-8658543.885414999,,,,,,,,,,,,0,
2,6,necessity,-6198405.0203665355,9835.3,7.532142549662948,0.0,0.719415765766462,88.0,30667.0,,,12003.0,0.0,6198405.0203665355,1.5,8635.0,0.0,-6198405.0203665355,,,,,,,,,,,,0,
2,7,necessity,-2179770.3334950344,13756.3,7.232842767438395,0.0,0.7628485362334481,35.0,0.0,,,15943.0,0.0,2179770.3334950344,1.5,12162.0,0.0,-2179770.3334950344,,,,,,,,,,,,0,
2,8,necessity,-2997933.923483172,16852.1,7.008548471306344,0.0,0.9871622395214436,43.0,49437.0,,,15501.0,0.0,2997933.923483172,1.5,15302.0,0.0,-2997933.923483172,,,,,,,,,,,,0,
2,9,necessity,-2437801.9122292055,13809.0,4.5293031654494875,0.0,0.8224604869001408,35.0,169399.0,,,14970.0,0.0,2437801.9122292055,1.5,12312.0,0.0,-2437801.9122292055,,,,,,,,,,,,0,
2,10,necessity,-6268214.036505417,10841.8,8.389013616550066,0.0,0.8021104880725902,95.0,37862.0,,,12018.0,0.0,6268214.036505417,1.5,9640.0,0.0,-6268214.036505417,,,,,,,,,,,,0,
2,11,necessity,-6798307.918759762,11130.9,4.940054073865116,0.0,0.8261236846673414,113.0,134210.0,,,12019.0,0.0,6798307.918759762,1.5,9929.0,0.0,-6798307.918759762,,,,,,,,,,,,0,
2,12,necessity,-6854268.9325856455,12902.2,8.082980887249999,0.0,0.8840350438232767,102.0,0.0,,,13112.0,0.0,6854268.9325856455,1.5,11591.0,0.0,-6854268.9325856455,,,,,,,,,,,,0,
2,13,necessity,-7184754.120494511,15783.9,4.585885888392588,0.0,0.7813496908171467,115.0,163530.0,,,17909.0,0.0,7184754.120494511,1.5,13993.0,0.0,-7184754.120494511,,,,,,,,,,,,0,
2,14,necessity,-2181300.044622721,10564.7,6.816052206532062,0.0,0.7619312087884248,35.0,21181.0,,,12257.0,0.0,2181300.044622721,1.5,9339.0,0.0,-2181300.044622721,,,,,,,,,,,,0,
2,15,necessity,-3567488.2078021723,12892.8,5.4506721965717695,0.0,0.8151436381664595,51.0,26487.0,,,14088.0,0.0,3567488.2078021723,1.5,11484.0,0.0,-3567488.2078021723,,,,,,,,,,,,0,
2,16,necessity,-2125155.1304014446,12528.9,4.862847029175689,0.0,0.7135859684393834,31.0,137270.0,,,15399.0,0.0,2125155.1304014446,1.5,10989.0,0.0,-2125155.1304014446,,,,,,,,,,,,0,
2,17,necessity,-3959358.7522390266,11704.1,8.392538897767693,0.0,0.7727010769759732,66.0,44726.0,,,13411.0,0.0,3959358.7522390266,1.5,10363.0,0.0,-3959358.7522390266,,,,,,,,,,,,0,
2,18,necessity,-4217043.366057711,11216.8,5.065417185661509,0.0,0.7596191817191991,69.0,123547.0,,,13048.0,0.0,4217043.366057711,1.5,9912.0,0.0,-4217043.366057711,,,,,,,,,,,,0,
2,19,necessity,-2419648.289109328,16874.5,5.907824669818678,0.0,0.9224019215030861,35.0,24437.0,,,16505.0,0.0,2419648.289109328,1.5,15224.0,0.0,-2419648.289109328,,,,,,,,,,,,0,
2,20,necessity,-4791073.067869993,13951.1,7.981848828787252,0.0,0.7762994102596904,75.0,18087.0,,,15921.0,0.0,4791073.067869993,1.5,12359.0,0.0,-4791073.067869993,,,,,,,,,,,,0,
2,21,necessity,-6732898.539466284,16041.0,7.845565858928152,0.0,0.832645321924268,98.0,14721.0,,,17200.0,0.0,6732898.539466284,1.5,14321.0,0.0,-6732898.539466284,,,,,,,,,,,,0,
2,22,necessity,-3262088.620050015,15024.8,6.613556528372557,0.0,0.9589681191086187,46.0,0.0,,,14188.0,0.0,3262088.620050015,1.5,13606.0,0.0,-3262088.620050015,,,,,,,,,,,,0,
2,23,necessity,-3039218.777366468,16526.9,5.808411180792531,0.0,0.9171262180124647,43.0,0.0,,,16249.0,0.0,3039218.777366468,1.5,14902.0,0.0,-3039218.777366468,,,,,,,,,,,,0,
2,24,necessity,-7020103.6499358285,16487.6,7.707921535204183,0.0,0.8615901646021249,103.0,14984.0,,,17146.0,0.0,7020103.6499358285,1.5,14773.0,0.0,-7020103.6499358285,,,,,,,,,,,,0,
2,25,necessity,-2640700.1387551175,15087.7,5.327557236380535,0.0,0.9258708862088878,38.0,5419.0,,,14707.0,0.0,2640700.1387551175,1.5,13617.0,0.0,-2640700.1387551175,,,,,,,,,,,,0,
2,26,necessity,-7565073.829139077,15063.7,5.204595481436027,0.0,0.7389023732514217,115.0,0.0,,,17957.0,0.0,7565073.829139077,1.5,13268.0,0.0,-7565073.829139077,,,,,,,,,,,,0,
2,27,necessity,-7712624.591813104,15992.2,8.08214267719818,0.0,0.9753467922138717,109.0,25008.0,,,14872.0,0.0,7712624.591813104,1.5,14505.0,0.0,-7712624.591813104,,,,,,,,,,,,0,
2,28,necessity,-8219646.030532979,13415.6,4.816753742899361,0.0,0.8331820169516684,114.0,81952.0,,,14376.0,0.0,8219646.030532979,1.5,11978.0,0.0,-8219646.030532979,,,,,,,,,,,,0,
2,29,necessity,-7328559.9137673145,14360.8,7.132161651329226,0.0,0.9897495526904703,100.0,0.0,,,13178.0,0.0,7328559.9137673145,1.5,13043.0,0.0,-7328559.9137673145,,,,,,,,,,,,0,
2,30,necessity,-7269010.9103873875,15930.9,7.01819209290139,0.0,0.9919814268686559,114.0,8228.0,,,14589.0,0.0,7269010.9103873875,1.5,14472.0,0.0,-7269010.9103873875,,,,,,,,,,,,0,
2,31,necessity,-2908455.647010483,10713.0,5.170361692572245,0.0,0.7861391601142583,47.0,27923.0,,,12090.0,0.0,2908455.647010483,1.5,9504.0,0.0,-2908455.647010483,,,,,,,,,,,,0,
2,32,necessity,-2209497.6367543275,13758.8,8.783681989540746,0.0,0.796470546294687,36.0,16436.0,,,15348.0,0.0,2209497.6367543275,2.5,12224.0,0.0,-2209497.6367543275,,,,,,,,,,,,0,
2,33,necessity,-2498004.030992156,13701.0,9.236752478248723,0.0,0.8751293256682442,39.0,0.0,,,14050.0,0.0,2498004.030992156,2.5,12296.0,0.0,-2498004.030992156,,,,,,,,,,,,0,
2,34,necessity,-2464514.652975398,19002.6,9.86129211301122,0.0,0.8868433003803575,41.0,14640.0,,,19256.0,0.0,2464514.652975398,2.5,17077.0,0.0,-2464514.652975398,,,,,,,,,,,,0,
2,35,necessity,-2633229.05328057,15078.0,11.130437344634103,0.0,0.7937682252069459,43.0,23346.0,,,16870.0,0.0,2633229.05328057,2.5,13391.0,0.0,-2633229.05328057,,,,,,,,,,,,0,
2,36,necessity,-1725956.9919899858,16459.4,11.48386141195674,0.0,0.862333195693118,28.0,0.0,,,17104.0,0.0,1725956.9919899858,2.5,14749.0,0.0,-1725956.9919899858,,,,,,,,,,,,0,
2,37,necessity,-1512414.2189963902,19720.1,7.96706536263628,0.0,0.8879334334769342,24.0,0.0,,,19961.0,0.0,1512414.2189963902,2.5,17724.0,0.0,-1512414.2189963902,,,,,,,,,,,,0,
2,38,necessity,-867459.0829144059,11900.5,8.739041525383712,0.0,0.8694732350762697,16.0,13216.0,,,12275.0,0.0,867459.0829144059,2.5,10673.0,0.0,-867459.0829144059,,,,,,,,,,,,0,
2,39,necessity,-1491669.5172362595,13602.0,10.412725847511194,0.0,0.6945309761305405,25.0,5546.0,,,17120.0,0.0,1491669.5172362595,2.5,11890.0,0.0,-1491669.5172362595,,,,,,,,,,,,0,
2,40,necessity,-1016871.8941475812,19711.9,7.660311391260655,0.0,0.8463743080639196,17.0,18846.0,,,20829.0,0.0,1016871.8941475812,2.5,17629.0,0.0,-1016871.8941475812,,,,,,,,,,,,0,
2,41,necessity,-1690675.4473186033,13917.3,7.567746161224299,0.0,0.8642684300241119,29.0,15262.0,,,14433.0,0.0,1690675.4473186033,2.5,12474.0,0.0,-1690675.4473186033,,,,,,,,,,,,0,
2,42,necessity,-3117462.1156471325,10558.9,7.640321155700429,0.0,0.6272309147522224,48.0,56688.0,,,14519.0,0.0,3117462.1156471325,2.5,9107.0,0.0,-3117462.1156471325,,,,,,,,,,,,0,
2,43,necessity,-1123712.2061915877,14363.8,5.626611002781158,0.0,0.8098083612820755,20.0,94442.0,,,15788.0,0.0,1123712.2061915877,2.5,12785.0,0.0,-1123712.2061915877,,,,,,,,,,,,0,
2,44,necessity,-2443243.491905165,13799.6,11.771451577529199,0.0,0.7211266034884936,38.0,0.0,,,16806.0,0.0,2443243.491905165,2.5,12119.0,0.0,-2443243.491905165,,,,,,,,,,,,0,
2,45,necessity,-1750521.6524523273,11822.9,10.478046034089624,0.0,0.7415413148162665,28.0,22044.0,,,14049.0,0.0,1750521.6524523273,2.5,10418.0,0.0,-1750521.6524523273,,,,,,,,,,,,0,
2,46,necessity,-2596846.139489218,7761.0,7.022582694381458,0.0,0.7436020184843068,48.0,24669.0,,,9200.0,0.0,2596846.139489218,2.5,6841.0,0.0,-2596846.139489218,,,,,,,,,,,,0,
2,47,necessity,-3108578.926211182,6861.0,8.45402014792804,0.0,0.6474343885229552,49.0,0.0,,,9180.0,0.0,3108578.926211182,2.5,5943.0,0.0,-3108578.926211182,,,,,,,,,,,,0,
2,48,necessity,-3109846.2432570234,12574.5,5.439279661133259,0.0,0.6881022522550757,49.0,145502.0,,,15955.0,0.0,3109846.2432570234,2.5,10979.0,0.0,-3109846.2432570234,,,,,,,,,,,,0,
2,49,necessity,-2565613.248951484,11448.7,5.857864616684097,0.0,0.8264603791862912,41.0,87778.0,,,12357.0,0.0,2565613.248951484,2.5,10213.0,0.0,-2565613.248951484,,,,,,,,,,,,0,
2,50,necessity,-3178970.928318888,15766.7,7.7309087008697945,0.0,0.7537739693076349,49.0,0.0,,,18467.0,0.0,3178970.928318888,2.5,13920.0,0.0,-3178970.928318888,,,,,,,,,,,,0,
2,51,necessity,-2428650.062741625,10420.4,6.71437845114921,0.0,0.8300921907178115,38.0,79309.0,,,11204.0,0.0,2428650.062741625,2.5,9300.0,0.0,-2428650.062741625,,,,,,,,,,,,0,
2,52,necessity,-2404191.6508395625,16217.0,6.28127155675024,0.0,0.7653457774863696,42.0,132622.0,,,18740.0,0.0,2404191.6508395625,2.5,14343.0,0.0,-2404191.6508395625,,,,,,,,,,,,0,
2,53,necessity,-1444197.8024852443,15193.4,12.148422784595013,0.0,0.8139399770897586,25.0,11884.0,,,16624.0,0.0,1444197.8024852443,2.5,13531.0,0.0,-1444197.8024852443,,,,,,,,,,,,0,
2,54,necessity,-2781310.9701757072,11164.3,5.596363929620803,0.0,0.7475445290428022,47.0,111957.0,,,13173.0,0.0,2781310.9701757072,2.5,9847.0,0.0,-2781310.9701757072,,,,,,,,,,,,0,
