Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,UnmetDemand,Capital,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,12,necessity,0.0,1565.5,8.80375987534182,0.0,0.8927487321327808,98.0,0.0,,,15655.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,13,necessity,0.0,1231.1000000000001,7.956478553333728,0.0,0.76697880790732,111.0,0.0,,,12311.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,14,necessity,0.0,1206.7,7.986468583450501,0.0,0.8884780852028044,60.0,0.0,,,12067.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,15,necessity,0.0,1428.9,6.848451284750934,0.0,0.8027038331244205,48.0,0.0,,,14289.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,16,necessity,0.0,1648.6000000000001,7.792203096017326,0.0,0.8482623974636325,87.0,0.0,,,16486.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,17,necessity,0.0,1527.4,9.583066514772819,0.0,0.886367914299705,33.0,0.0,,,15274.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,18,necessity,0.0,1448.1000000000001,9.17596063487383,0.0,0.833817582915606,47.0,0.0,,,14481.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,19,necessity,0.0,1490.0,6.94000765599348,0.0,0.9527009131317147,90.0,0.0,,,14900.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,20,necessity,0.0,1442.4,5.64511704728015,0.0,0.9734256603085,85.0,0.0,,,14424.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,21,necessity,0.0,1614.0,7.234664770265382,0.0,0.9441910506327199,66.0,0.0,,,16140.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,22,necessity,0.0,1273.5,5.496990210681702,0.0,0.7344453748218016,117.0,0.0,,,12735.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,23,necessity,0.0,1200.0,9.179298935294618,0.0,0.913529674048791,77.0,0.0,,,12000.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,24,necessity,0.0,1202.3,9.707385764140179,0.0,0.7560750380386078,43.0,0.0,,,12023.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,25,necessity,0.0,1657.9,6.820036695362325,0.0,0.8762550093942696,36.0,0.0,,,16579.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,26,necessity,0.0,1362.3000000000002,7.492782059080656,0.0,0.9486817045399516,70.0,0.0,,,13623.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,27,necessity,0.0,1611.2,9.591391389716303,0.0,0.8100754242392008,48.0,0.0,,,16112.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,28,necessity,0.0,1779.9,5.407776646582092,0.0,0.7546871296024291,118.0,0.0,,,17799.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,29,necessity,0.0,1434.5,6.297595724441812,0.0,0.9006774656528147,74.0,0.0,,,14345.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,30,necessity,0.0,1325.2,9.729540869463566,0.0,0.9041393469879493,88.0,0.0,,,13252.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,31,necessity,0.0,1755.2,8.703144379181653,0.0,0.8661998749988632,62.0,0.0,,,17552.0,0.0,0.0,2.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,32,necessity,0.0,1491.8000000000002,8.284158328067285,0.0,0.840332428379392,49.0,0.0,,,14918.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,33,necessity,0.0,1823.3000000000002,12.637617124920101,0.0,0.8806337440672329,46.0,0.0,,,18233.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,34,necessity,0.0,1720.2,10.565597874047274,0.0,0.6725590605303156,48.0,0.0,,,17202.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,35,necessity,0.0,1558.7,9.100930073230053,0.0,0.6125049455108172,20.0,0.0,,,15587.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,36,necessity,0.0,1331.5,9.127924299364858,0.0,0.6080287732668231,50.0,0.0,,,13315.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,37,necessity,0.0,1076.2,11.343893054883289,0.0,0.8604831365273234,35.0,0.0,,,10762.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,38,necessity,0.0,1055.7,10.47014252607769,0.0,0.7396148890040947,35.0,0.0,,,10557.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,39,necessity,0.0,1708.5,10.213475953118913,0.0,0.6600649011302935,19.0,0.0,,,17085.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,40,necessity,0.0,961.3000000000001,8.359341544394074,0.0,0.8063512520963615,40.0,0.0,,,9613.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,41,necessity,0.0,1795.0,13.883607832032824,0.0,0.732976331600969,38.0,0.0,,,17950.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,42,necessity,0.0,917.5,7.544927370734349,0.0,0.7176160157620756,18.0,0.0,,,9175.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,43,necessity,0.0,1589.9,8.104399938548722,0.0,0.8332989218453364,50.0,0.0,,,15899.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,44,necessity,0.0,1497.7,10.428775186463849,0.0,0.7594532140509767,31.0,0.0,,,14977.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,45,necessity,0.0,1494.6000000000001,11.868753854742966,0.0,0.8103900008781793,35.0,0.0,,,14946.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,46,necessity,0.0,2086.0,13.031863218765864,0.0,0.8115355468094847,24.0,0.0,,,20860.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,47,necessity,0.0,1228.4,7.441941871573485,0.0,0.8657013196123517,32.0,0.0,,,12284.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,48,necessity,0.0,1379.0,7.5383295058448185,0.0,0.7694312801996588,31.0,0.0,,,13790.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,49,necessity,0.0,1847.0,8.258862964280624,0.0,0.8191763322954544,50.0,0.0,,,18470.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,50,necessity,0.0,1070.6000000000001,11.356886297446561,0.0,0.692729227845507,36.0,0.0,,,10706.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,51,necessity,0.0,1322.6000000000001,7.078911301376109,0.0,0.8703901247837731,33.0,0.0,,,13226.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,52,necessity,0.0,1933.5,12.00774383213244,0.0,0.7096954647904308,16.0,0.0,,,19335.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,53,necessity,0.0,1442.2,6.557814581421198,0.0,0.6548253892221987,30.0,0.0,,,14422.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,54,necessity,0.0,1553.5,6.8302024804987616,0.0,0.771994699622182,27.0,0.0,,,15535.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,55,necessity,0.0,1571.7,13.11449792028214,0.0,0.7460737757867613,19.0,0.0,,,15717.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,56,necessity,0.0,1013.2,6.1566685832156045,0.0,0.6064018835008815,24.0,0.0,,,10132.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,57,necessity,0.0,1437.4,6.531929170961831,0.0,0.8389983245911017,32.0,0.0,,,14374.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,58,necessity,0.0,1369.4,7.048970680303058,0.0,0.8873688481881401,47.0,0.0,,,13694.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,59,necessity,0.0,2026.7,11.223844579655516,0.0,0.644947760569804,33.0,0.0,,,20267.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,60,necessity,0.0,1342.2,10.027112993587991,0.0,0.8946994623457206,34.0,0.0,,,13422.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,61,necessity,0.0,1079.4,6.174161779185707,0.0,0.810217335552502,43.0,0.0,,,10794.0,0.0,0.0,3.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,62,luxury,0.0,140.0,1048.9451114414464,0.0,0.6588976770381584,26.0,0.0,,,1400.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,63,luxury,0.0,198.9,968.6373909066376,0.0,0.7456143530568474,53.0,0.0,,,1989.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,64,luxury,0.0,194.4,969.4220708618352,0.0,0.6485942002665162,72.0,0.0,,,1944.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,65,luxury,0.0,147.0,617.0598319750004,0.0,0.6810649756291925,62.0,0.0,,,1470.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,66,luxury,0.0,162.20000000000002,425.82457136991707,0.0,0.6133497411863909,22.0,0.0,,,1622.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,67,luxury,0.0,145.0,590.9260096102082,0.0,0.5756057973948844,47.0,0.0,,,1450.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,68,luxury,0.0,206.10000000000002,443.03512155336466,0.0,0.7985397725690315,35.0,0.0,,,2061.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,69,luxury,0.0,105.30000000000001,559.3808533862938,0.0,0.8391611259770886,62.0,0.0,,,1053.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,70,luxury,0.0,146.5,536.9412917319138,0.0,0.8321293130067249,48.0,0.0,,,1465.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,71,luxury,0.0,204.20000000000002,811.7023911309793,0.0,0.8340966408296455,74.0,0.0,,,2042.0,0.0,0.0,7.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,72,luxury,0.0,120.2,409.0822088590669,0.0,0.776534086783003,15.0,0.0,,,1202.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,73,luxury,0.0,80.80000000000001,287.8436770857507,0.0,0.43215303443122177,18.0,0.0,,,808.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,74,luxury,0.0,71.7,524.7782784289101,0.0,0.5491591088550494,10.0,0.0,,,717.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,75,luxury,0.0,112.9,345.5046919327135,0.0,0.7473346336955851,25.0,0.0,,,1129.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,76,luxury,0.0,119.5,441.7003416997484,0.0,0.6858348011909368,5.0,0.0,,,1195.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,77,luxury,0.0,109.2,515.4426184969757,0.0,0.6010931713450439,38.0,0.0,,,1092.0,0.0,0.0,5.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,78,luxury,0.0,51.5,551.6448894095856,0.0,0.6865783666783637,14.0,0.0,,,515.0,0.0,0.0,5.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,79,luxury,0.0,97.80000000000001,424.097825966527,0.0,0.6497120291211437,39.0,0.0,,,978.0,0.0,0.0,5.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,80,luxury,0.0,101.80000000000001,569.5772082709228,0.0,0.8800513156855363,21.0,0.0,,,1018.0,0.0,0.0,5.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,81,luxury,0.0,88.0,560.5724307815013,0.0,0.5217820605423281,16.0,0.0,,,880.0,0.0,0.0,5.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,82,luxury,0.0,74.8,797.718542188762,0.0,0.6549190335303653,5.0,0.0,,,748.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,83,luxury,0.0,56.0,1007.4433881615515,0.0,0.7503771192122354,16.0,0.0,,,560.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,84,luxury,0.0,96.7,819.961714141766,0.0,0.8209572865805715,13.0,0.0,,,967.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,85,luxury,0.0,70.7,567.1632317013192,0.0,0.8342344447714405,25.0,0.0,,,707.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
1,86,luxury,0.0,84.5,592.1274603008628,0.0,0.8131442172450742,10.0,0.0,,,845.0,0.0,0.0,6.0,0.0,0.0,100000000.0,,,,,,,,,,,,0,
2,2,necessity,-4150877.5533867213,12466.3,4.8847209623377665,0.0,0.7051489332630815,68.0,138518.0,,,15483.0,0.0,4150877.5533867213,1.5,10918.0,0.0,95849122.44661328,,,,,,,,,,,,0,
2,3,necessity,-2706465.5581894023,12145.9,7.474056753283021,0.0,0.7632872883560354,38.0,0.0,,,14069.0,0.0,2706465.5581894023,1.5,10739.0,0.0,97293534.4418106,,,,,,,,,,,,0,
2,4,necessity,-4312740.285379613,13128.5,8.678324673747019,0.0,0.8367592888627866,69.0,33272.0,,,14015.0,0.0,4312740.285379613,1.5,11727.0,0.0,95687259.71462038,,,,,,,,,,,,0,
2,5,necessity,-7078334.345412237,13526.8,8.261557869639896,0.0,0.78188742366046,100.0,13980.0,,,15338.0,0.0,7078334.345412237,1.5,11993.0,0.0,92921665.65458776,,,,,,,,,,,,0,
2,6,necessity,-7498860.923625133,11822.6,4.82351381448746,0.0,0.70609242082904,121.0,91349.0,,,14666.0,0.0,7498860.923625133,1.5,10356.0,0.0,92501139.07637487,,,,,,,,,,,,0,
2,7,necessity,-4350551.798895432,15385.3,8.188136996692348,0.0,0.8305552022976608,67.0,31736.0,,,16533.0,0.0,4350551.798895432,1.5,13732.0,0.0,95649448.20110457,,,,,,,,,,,,0,
2,8,necessity,-4970124.397943982,14169.6,8.468013591912463,0.0,0.9861393548088555,72.0,17048.0,,,13046.0,0.0,4970124.397943982,1.5,12865.0,0.0,95029875.60205601,,,,,,,,,,,,0,
2,9,necessity,-2354080.484486366,13822.4,7.0501096251844695,0.0,0.8835250868250349,39.0,28669.0,,,14054.0,0.0,2354080.484486366,1.5,12417.0,0.0,97645919.51551363,,,,,,,,,,,,0,
2,10,necessity,-3223118.874260612,13637.6,6.758887699131807,0.0,0.7644231141631179,47.0,29904.0,,,15776.0,0.0,3223118.874260612,1.5,12060.0,0.0,96776881.1257394,,,,,,,,,,,,0,
2,11,necessity,-5322415.70327723,15018.7,6.143302269976225,0.0,0.7524993877481374,84.0,47002.0,,,17617.0,0.0,5322415.70327723,1.5,13257.0,0.0,94677584.29672277,,,,,,,,,,,,0,
2,12,necessity,-5980499.782672592,15541.5,7.33646656278485,0.0,0.8927487321327808,99.0,27550.0,,,15655.0,0.0,5980499.782672592,1.5,13976.0,0.0,94019500.2173274,,,,,,,,,,,,0,
2,13,necessity,-7777614.690166859,10673.1,6.630398794444773,0.0,0.76697880790732,112.0,17419.0,,,12311.0,0.0,7777614.690166859,1.5,9442.0,0.0,92222385.30983314,,,,,,,,,,,,0,
2,14,necessity,-4179880.9765610574,11927.7,6.655390486208751,0.0,0.8884780852028044,61.0,21692.0,,,12067.0,0.0,4179880.9765610574,1.5,10721.0,0.0,95820119.02343895,,,,,,,,,,,,0,
2,15,necessity,-3217607.9120786977,12898.9,5.707042737292445,0.0,0.8027038331244205,49.0,25297.0,,,14289.0,0.0,3217607.9120786977,1.5,11470.0,0.0,96782392.0879213,,,,,,,,,,,,0,
2,16,necessity,-5838439.056031569,15632.6,6.493502580014439,0.0,0.8482623974636325,88.0,0.0,,,16486.0,0.0,5838439.056031569,1.5,13984.0,0.0,94161560.94396843,,,,,,,,,,,,0,
2,17,necessity,-2068983.1848256649,15065.4,7.985888762310682,0.0,0.886367914299705,34.0,0.0,,,15274.0,0.0,2068983.1848256649,1.5,13538.0,0.0,97931016.81517434,,,,,,,,,,,,0,
2,18,necessity,-3003996.241555367,13523.1,7.646633862394858,0.0,0.833817582915606,48.0,0.0,,,14481.0,0.0,3003996.241555367,1.5,12075.0,0.0,96996003.75844464,,,,,,,,,,,,0,
2,19,necessity,-5962937.802892276,15685.0,5.7833397133279,0.0,0.9527009131317147,91.0,44934.0,,,14900.0,0.0,5962937.802892276,1.5,14195.0,0.0,94037062.19710772,,,,,,,,,,,,0,
2,20,necessity,-5460131.029486953,15483.4,4.704264206066791,0.0,0.9734256603085,86.0,64166.0,,,14424.0,0.0,5460131.029486953,1.5,14041.0,0.0,94539868.97051305,,,,,,,,,,,,0,
2,21,necessity,-4664009.685478025,16853.0,6.028887308554484,0.0,0.9441910506327199,67.0,23947.0,,,16140.0,0.0,4664009.685478025,1.5,15239.0,0.0,95335990.31452197,,,,,,,,,,,,0,
2,22,necessity,-7309045.783146835,10626.5,4.580825175568084,0.0,0.7344453748218016,118.0,131514.0,,,12735.0,0.0,7309045.783146835,1.5,9353.0,0.0,92690954.21685317,,,,,,,,,,,,0,
2,23,necessity,-5230425.158309567,12162.0,7.649415779412182,0.0,0.913529674048791,78.0,30198.0,,,12000.0,0.0,5230425.158309567,1.5,10962.0,0.0,94769574.84169044,,,,,,,,,,,,0,
2,24,necessity,-2846171.378865345,10292.3,8.089488136783483,0.0,0.7560750380386078,44.0,0.0,,,12023.0,0.0,2846171.378865345,1.5,9090.0,0.0,97153828.62113465,,,,,,,,,,,,0,
2,25,necessity,-2258940.8910245094,16184.9,5.683363912801937,0.0,0.8762550093942696,37.0,76228.0,,,16579.0,0.0,2258940.8910245094,1.5,14527.0,0.0,97741059.10897548,,,,,,,,,,,,0,
2,26,necessity,-5095798.905110519,14286.3,6.2439850492338795,0.0,0.9486817045399516,71.0,55492.0,,,13623.0,0.0,5095798.905110519,1.5,12924.0,0.0,94904201.09488948,,,,,,,,,,,,0,
2,27,necessity,-3093616.9468061924,14663.2,7.9928261580969195,0.0,0.8100754242392008,49.0,0.0,,,16112.0,0.0,3093616.9468061924,1.5,13052.0,0.0,96906383.05319381,,,,,,,,,,,,0,
2,28,necessity,-8487528.22123118,15212.9,4.50648053881841,0.0,0.7546871296024291,119.0,191416.0,,,17799.0,0.0,8487528.22123118,1.5,13433.0,0.0,91512471.77876882,,,,,,,,,,,,0,
2,29,necessity,-5245675.645586596,14354.5,5.247996437034843,0.0,0.9006774656528147,75.0,121892.0,,,14345.0,0.0,5245675.645586596,1.5,12920.0,0.0,94754324.3544134,,,,,,,,,,,,0,
2,30,necessity,-6469987.786232637,13307.2,8.107950724552973,0.0,0.9041393469879493,89.0,7122.0,,,13252.0,0.0,6469987.786232637,1.5,11982.0,0.0,93530012.21376736,,,,,,,,,,,,0,
2,31,necessity,-4425337.535713692,16959.2,7.252620315984712,0.0,0.8661998749988632,63.0,7962.0,,,17552.0,0.0,4425337.535713692,1.5,15204.0,0.0,95574662.46428631,,,,,,,,,,,,0,
2,32,necessity,-3101153.552200163,14027.8,7.248638537058874,0.0,0.840332428379392,50.0,23901.0,,,14918.0,0.0,3101153.552200163,2.5,12536.0,0.0,96898846.44779983,,,,,,,,,,,,0,
2,33,necessity,-2771538.5545437103,17880.3,11.05791498430509,0.0,0.8806337440672329,47.0,5222.0,,,18233.0,0.0,2771538.5545437103,2.5,16057.0,0.0,97228461.4454563,,,,,,,,,,,,0,
2,34,necessity,-2849310.3504512133,13289.2,9.244898139791365,0.0,0.6725590605303156,49.0,0.0,,,17202.0,0.0,2849310.3504512133,2.5,11569.0,0.0,97150689.64954878,,,,,,,,,,,,0,
2,35,necessity,-1260241.6448522818,11105.7,7.9633138140762965,0.0,0.6125049455108172,21.0,7252.0,,,15587.0,0.0,1260241.6448522818,2.5,9547.0,0.0,98739758.35514772,,,,,,,,,,,,0,
2,36,necessity,-3182474.9187819143,9427.5,7.986933761944251,0.0,0.6080287732668231,51.0,10845.0,,,13315.0,0.0,3182474.9187819143,2.5,8096.0,0.0,96817525.08121808,,,,,,,,,,,,0,
2,37,necessity,-2065013.9483953186,10337.2,9.925906423022877,0.0,0.8604831365273234,36.0,11636.0,,,10762.0,0.0,2065013.9483953186,2.5,9261.0,0.0,97934986.05160469,,,,,,,,,,,,0,
2,38,necessity,-2208777.7182109035,8863.7,9.161374710317979,0.0,0.7396148890040947,36.0,31518.0,,,10557.0,0.0,2208777.7182109035,2.5,7808.0,0.0,97791222.2817891,,,,,,,,,,,,0,
2,39,necessity,-1100185.3420808306,12985.5,8.936791458979048,0.0,0.6600649011302935,20.0,16155.0,,,17085.0,0.0,1100185.3420808306,2.5,11277.0,0.0,98899814.65791917,,,,,,,,,,,,0,
2,40,necessity,-2570638.3140776497,8712.3,7.314423851344815,0.0,0.8063512520963615,41.0,0.0,,,9613.0,0.0,2570638.3140776497,2.5,7751.0,0.0,97429361.68592235,,,,,,,,,,,,0,
2,41,necessity,-2284778.657061514,14952.0,12.148156853028722,0.0,0.732976331600969,39.0,23767.0,,,17950.0,0.0,2284778.657061514,2.5,13157.0,0.0,97715221.34293848,,,,,,,,,,,,0,
2,42,necessity,-1013704.9504522288,7501.5,6.601811449392556,0.0,0.7176160157620756,19.0,21868.0,,,9175.0,0.0,1013704.9504522288,2.5,6584.0,0.0,98986295.04954778,,,,,,,,,,,,0,
2,43,necessity,-2916143.798696458,14838.9,7.091349946230132,0.0,0.8332989218453364,51.0,20359.0,,,15899.0,0.0,2916143.798696458,2.5,13249.0,0.0,97083856.20130354,,,,,,,,,,,,0,
2,44,necessity,-1707560.22224271,12871.7,9.125178288155867,0.0,0.7594532140509767,32.0,12657.0,,,14977.0,0.0,1707560.22224271,2.5,11374.0,0.0,98292439.77775729,,,,,,,,,,,,0,
2,45,necessity,-2141048.5866721617,13606.6,10.385159622900096,0.0,0.8103900008781793,36.0,0.0,,,14946.0,0.0,2141048.5866721617,2.5,12112.0,0.0,97858951.41332784,,,,,,,,,,,,0,
2,46,necessity,-1508042.103107622,19015.0,11.40288031642013,0.0,0.8115355468094847,25.0,17725.0,,,20860.0,0.0,1508042.103107622,2.5,16929.0,0.0,98491957.89689238,,,,,,,,,,,,0,
2,47,necessity,-1762056.4024655782,11862.4,6.5116991376268,0.0,0.8657013196123517,33.0,22171.0,,,12284.0,0.0,1762056.4024655782,2.5,10634.0,0.0,98237943.59753442,,,,,,,,,,,,0,
2,48,necessity,-1719539.4190142534,11989.0,6.596038317614216,0.0,0.7694312801996588,32.0,26265.0,,,13790.0,0.0,1719539.4190142534,2.5,10610.0,0.0,98280460.58098574,,,,,,,,,,,,0,
2,49,necessity,-2740389.1491623917,16977.0,7.226505093745546,0.0,0.8191763322954544,51.0,19978.0,,,18470.0,0.0,2740389.1491623917,2.5,15130.0,0.0,97259610.8508376,,,,,,,,,,,,0,
2,50,necessity,-2114779.667195466,8486.6,9.93727551026574,0.0,0.692729227845507,37.0,0.0,,,10706.0,0.0,2114779.667195466,2.5,7416.0,0.0,97885220.33280453,,,,,,,,,,,,0,
2,51,necessity,-1995588.1067253605,12834.6,6.194047388704095,0.0,0.8703901247837731,34.0,84895.0,,,13226.0,0.0,1995588.1067253605,2.5,11512.0,0.0,98004411.89327464,,,,,,,,,,,,0,
2,52,necessity,-968552.5652161303,15655.5,10.506775853115887,0.0,0.7096954647904308,17.0,0.0,,,19335.0,0.0,968552.5652161303,2.5,13722.0,0.0,99031447.43478388,,,,,,,,,,,,0,
2,53,necessity,-1837923.0002267354,10886.2,5.738087758743548,0.0,0.6548253892221987,31.0,77484.0,,,14422.0,0.0,1837923.0002267354,2.5,9444.0,0.0,98162076.99977326,,,,,,,,,,,,0,
